customerID,monthly_spend,revenue_at_risk,decline_flag,risk_score,action_segment,recommended_action
4541-RMRLG,17.672857142857143,7.404999999999998,3,10.044857142857143,Monitor,Monitor - No Action
1991-VOPLL,11.831111111111111,9.490000000000002,8,10.043333333333335,Monitor,Monitor - No Action
1393-IMKZG,33.39,0.0,0,10.017,Monitor,Monitor - No Action
4378-BZYFP,21.36294117647059,5.013333333333325,6,10.01688235294117,Monitor,Monitor - No Action
2005-DWQZJ,16.43625,7.7716666666666665,4,9.993875000000001,Monitor,Monitor - No Action
7531-GQHME,19.275000000000002,6.1783333333333275,5,9.989499999999996,Monitor,Monitor - No Action
9178-JHUVJ,24.189166666666665,3.0433333333333294,9,9.982749999999998,Monitor,Monitor - No Action
9862-KJTYK,25.406315789473684,2.4333333333333407,9,9.98189473684211,Monitor,Monitor - No Action
6518-KZXCB,25.220909090909092,2.3466666666666676,10,9.974272727272728,Monitor,Monitor - No Action
1015-JPFYW,12.29857142857143,9.459999999999999,6,9.965571428571428,Monitor,Monitor - No Action
0582-AVCLN,20.210789473684212,3.300000000000008,19,9.943236842105268,Monitor,Monitor - No Action
6650-VJONK,33.13,0.0,0,9.939,Monitor,Monitor - No Action
1850-AKQEP,20.93625,5.596666666666664,3,9.938875,Monitor,Monitor - No Action
8606-OEGQZ,25.447777777777777,2.309999999999995,9,9.92033333333333,Monitor,Monitor - No Action
8332-OSJDW,26.7675,1.9766666666666666,7,9.916249999999998,Monitor,Monitor - No Action
5995-WWKKG,19.876486486486485,3.745000000000001,17,9.909945945945946,Monitor,Monitor - No Action
3677-IYRBF,30.36,1.1600000000000001,1,9.903999999999998,Monitor,Monitor - No Action
4830-FAXFM,24.210526315789473,2.5399999999999956,11,9.88715789473684,Monitor,Monitor - No Action
6972-SNKKW,16.948333333333334,7.503333333333337,3,9.886500000000003,Monitor,Monitor - No Action
7168-HDQHG,19.149166666666666,3.90166666666666,18,9.885749999999996,Monitor,Monitor - No Action
3518-PZXZQ,32.9,0.0,0,9.87,Monitor,Monitor - No Action
2277-AXSDC,19.6878125,3.9200000000000017,16,9.85834375,Monitor,Monitor - No Action
2706-QZIHY,25.384666666666664,2.5466666666666598,7,9.843399999999994,Monitor,Monitor - No Action
4910-GMJOT,32.8,0.0,0,9.839999999999998,Monitor,Monitor - No Action
7601-GNDYK,19.655714285714286,3.7300000000000004,17,9.834714285714284,Monitor,Monitor - No Action
9546-KDTRB,24.59315789473684,2.5633333333333326,9,9.815947368421051,Monitor,Monitor - No Action
2829-HYVZP,19.836896551724138,3.9316666666666684,15,9.810068965517242,Monitor,Monitor - No Action
5955-EPOAZ,12.396666666666667,9.309999999999999,5,9.805,Monitor,Monitor - No Action
2351-RRBUE,12.507142857142856,9.06,6,9.788142857142857,Monitor,Monitor - No Action
6671-NGWON,19.55142857142857,6.004999999999999,3,9.76842857142857,Monitor,Monitor - No Action
2320-YKQBO,12.095714285714285,9.223333333333333,6,9.762714285714285,Monitor,Monitor - No Action
3764-MNMOI,19.213695652173914,3.1633333333333233,21,9.762108695652168,Monitor,Monitor - No Action
6016-NXBNJ,19.292571428571428,4.118333333333339,15,9.758771428571432,Monitor,Monitor - No Action
9710-NJERN,20.096923076923076,3.215,18,9.758076923076922,Monitor,Monitor - No Action
6917-IAYHD,32.51,0.0,0,9.752999999999998,Monitor,Monitor - No Action
1784-BXEFA,23.119,4.018333333333324,4,9.746699999999995,Monitor,Monitor - No Action
1577-HKTFG,19.731333333333335,3.859999999999996,15,9.735399999999998,Monitor,Monitor - No Action
9223-UCPVT,32.45,0.0,0,9.735000000000001,Monitor,Monitor - No Action
2209-XADXF,32.44,0.0,0,9.732,Monitor,Monitor - No Action
9531-NSBMR,19.316944444444445,3.5583333333333194,18,9.730083333333326,Monitor,Monitor - No Action
8167-GJLRN,30.546666666666667,0.5933333333333337,2,9.719999999999999,Monitor,Monitor - No Action
3452-FLHYD,20.862,3.429999999999996,14,9.716599999999998,Monitor,Monitor - No Action
1142-WACZW,29.82,1.0899999999999999,1,9.7,Monitor,Monitor - No Action
0295-PPHDO,32.31,0.0,0,9.693,Monitor,Monitor - No Action
5016-ETTFF,29.312,0.9866666666666681,3,9.6856,Monitor,Monitor - No Action
5774-XZTQC,16.975714285714286,7.15,3,9.682714285714287,Monitor,Monitor - No Action
6878-GGDWG,19.2259375,4.023333333333337,15,9.681781250000002,Monitor,Monitor - No Action
5871-DGTXZ,19.78875,3.8966666666666683,14,9.674625,Monitor,Monitor - No Action
8775-ERLNB,32.24,0.0,0,9.672,Monitor,Monitor - No Action
4365-MSDYN,12.14625,8.869999999999997,7,9.665874999999998,Monitor,Monitor - No Action
9184-GALIL,20.449473684210528,2.869999999999994,18,9.656842105263154,Monitor,Monitor - No Action
5986-WWXDV,19.322307692307692,3.593333333333323,17,9.652692307692302,Monitor,Monitor - No Action
7762-ONLJY,12.208333333333334,9.116666666666665,5,9.632499999999999,Monitor,Monitor - No Action
9498-FIMXL,11.9275,8.903333333333336,7,9.62025,Monitor,Monitor - No Action
4709-LKHYG,20.21310344827586,3.59333333333333,14,9.619931034482756,Monitor,Monitor - No Action
5868-CZJDR,32.05,0.0,0,9.614999999999998,Monitor,Monitor - No Action
5808-TOTXO,20.98,5.199999999999999,2,9.613999999999999,Monitor,Monitor - No Action
0536-BGFMZ,20.599642857142857,3.2116666666666625,15,9.606892857142855,Monitor,Monitor - No Action
1488-SYSFC,20.5458064516129,3.7066666666666777,12,9.587741935483876,Monitor,Monitor - No Action
7196-LIWRH,16.773333333333333,6.746666666666668,5,9.580000000000002,Monitor,Monitor - No Action
3334-CTHOL,31.89,0.0,0,9.567,Monitor,Monitor - No Action
3988-RQIXO,31.85,0.0,0,9.555,Monitor,Monitor - No Action
8650-RHRKE,29.697499999999998,0.7233333333333327,2,9.543249999999997,Monitor,Monitor - No Action
6344-SFJVH,24.839,1.9766666666666701,9,9.537700000000001,Monitor,Monitor - No Action
5590-YRFJT,24.3655,2.1900000000000013,9,9.52365,Monitor,Monitor - No Action
4795-UXVCJ,20.029230769230768,3.2800000000000047,15,9.476769230769232,Monitor,Monitor - No Action
4592-IWTJI,16.55,7.169999999999998,2,9.466999999999999,Monitor,Monitor - No Action
4323-ELYYB,20.733076923076926,4.568333333333339,5,9.46092307692308,Monitor,Monitor - No Action
2717-HVIZY,18.60625,6.126666666666667,2,9.457874999999998,Monitor,Monitor - No Action
7568-PODML,31.52,0.0,0,9.456,Monitor,Monitor - No Action
9392-XBGTD,20.702592592592595,3.0733333333333306,14,9.454777777777776,Monitor,Monitor - No Action
4430-YHXGG,15.015,7.713333333333335,3,9.432500000000001,Monitor,Monitor - No Action
5214-CHIWJ,20.09444444444444,3.3083333333333336,14,9.413333333333332,Monitor,Monitor - No Action
0854-UYHZD,17.810769230769232,5.773333333333332,6,9.407230769230768,Monitor,Monitor - No Action
7968-QUXNS,11.635,8.946666666666667,5,9.3585,Monitor,Monitor - No Action
5650-VDUDS,13.98,8.106666666666666,3,9.358,Monitor,Monitor - No Action
2673-ZALNP,21.860000000000003,3.830000000000002,5,9.356000000000002,Monitor,Monitor - No Action
6356-ELRKD,31.17,0.0,0,9.351,Monitor,Monitor - No Action
1345-GKDZZ,11.903333333333334,8.79,5,9.344999999999999,Monitor,Monitor - No Action
9637-EIHEQ,31.14,0.0,0,9.342,Monitor,Monitor - No Action
6490-FGZAT,12.476666666666667,8.476666666666665,5,9.328999999999999,Monitor,Monitor - No Action
7812-FZHPE,24.213529411764707,2.2466666666666626,7,9.312058823529409,Monitor,Monitor - No Action
0684-AOSIH,31.03,0.0,0,9.309,Monitor,Monitor - No Action
8149-RSOUN,30.97,0.0,0,9.290999999999999,Monitor,Monitor - No Action
3066-RRJIO,30.88,0.0,0,9.264,Monitor,Monitor - No Action
9648-BCHKM,24.607777777777777,1.793333333333333,8,9.258333333333333,Monitor,Monitor - No Action
5849-ASHZJ,19.898518518518518,2.9800000000000004,15,9.257555555555555,Monitor,Monitor - No Action
3778-FOAQW,20.215833333333332,3.319999999999993,12,9.256749999999997,Monitor,Monitor - No Action
8676-OOQEJ,30.8175,0.0,0,9.245249999999999,Monitor,Monitor - No Action
5233-GEEAX,29.4125,0.196666666666669,3,9.241750000000003,Monitor,Monitor - No Action
2958-NHPPS,20.95,3.0666666666666664,11,9.225,Monitor,Monitor - No Action
4635-EJYPD,18.8284375,3.293333333333333,16,9.22453125,Monitor,Monitor - No Action
2439-QKJUL,20.91,4.25,4,9.223,Monitor,Monitor - No Action
3276-HDUEG,30.74,0.0,0,9.222,Monitor,Monitor - No Action
7389-KBFIT,30.7,0.0,0,9.209999999999999,Monitor,Monitor - No Action
1178-PZGAB,19.385263157894737,4.486666666666666,7,9.20757894736842,Monitor,Monitor - No Action
6317-YPKDH,30.67,0.0,0,9.201,Monitor,Monitor - No Action
5850-BDWCY,12.243333333333334,8.376666666666667,5,9.199,Monitor,Monitor - No Action
7407-SUJIZ,20.5176,3.2333333333333307,11,9.195279999999999,Monitor,Monitor - No Action
0822-GAVAP,17.61,6.34,1,9.187,Monitor,Monitor - No Action
6258-NGCNG,21.135714285714283,4.070000000000004,4,9.182714285714287,Monitor,Monitor - No Action
1925-GMVBW,12.228,8.479999999999999,4,9.1564,Monitor,Monitor - No Action
3373-DIUUN,21.036333333333335,2.706666666666667,12,9.134900000000002,Monitor,Monitor - No Action
2819-GWENI,19.923214285714288,3.056666666666665,13,9.110964285714285,Monitor,Monitor - No Action
9424-CMPOG,22.602222222222224,3.3733333333333313,3,9.104666666666667,Monitor,Monitor - No Action
9150-KPBJQ,17.013333333333332,6.153333333333338,3,9.096000000000002,Monitor,Monitor - No Action
3082-VQXNH,30.30666666666667,0.0,0,9.092,Monitor,Monitor - No Action
5178-LMXOP,30.28,0.0,0,9.084,Monitor,Monitor - No Action
5501-TVMGM,30.26,0.0,0,9.078,Monitor,Monitor - No Action
1872-EBWSC,20.328275862068963,2.6099999999999994,14,9.064482758620688,Monitor,Monitor - No Action
0142-GVYSN,20.38923076923077,2.8999999999999915,12,9.056769230769227,Monitor,Monitor - No Action
1395-WSWXR,20.79375,2.8599999999999994,11,9.054124999999999,Monitor,Monitor - No Action
3458-IDMFK,20.682,2.7483333333333455,12,9.053600000000007,Monitor,Monitor - No Action
6235-VDHOM,27.842000000000002,0.6633333333333375,3,9.050600000000005,Monitor,Monitor - No Action
4020-KIUDI,11.973333333333334,8.253333333333336,5,9.044,Monitor,Monitor - No Action
6621-YOBKI,12.3,8.250000000000002,4,9.040000000000001,Monitor,Monitor - No Action
9970-QBCDA,12.086666666666666,8.176666666666668,5,9.032,Monitor,Monitor - No Action
1930-BZLHI,20.36857142857143,2.8399999999999928,12,9.014571428571424,Monitor,Monitor - No Action
7267-FRMJW,20.0456,3.139999999999997,11,8.997679999999997,Monitor,Monitor - No Action
2650-GYRYL,19.448787878787876,3.265000000000004,12,8.993636363636366,Monitor,Monitor - No Action
9300-AGZNL,29.94,0.0,0,8.982,Monitor,Monitor - No Action
1734-ZMNTZ,25.015454545454546,1.7800000000000082,4,8.972636363636369,Monitor,Monitor - No Action
9621-OUPYD,20.3108,2.786666666666669,12,8.965240000000001,Monitor,Monitor - No Action
2667-WYLWJ,19.07625,4.891666666666666,3,8.957875,Monitor,Monitor - No Action
5156-UMKOW,16.099999999999998,6.540000000000003,2,8.954,Monitor,Monitor - No Action
2729-VNVAP,19.952727272727273,2.6099999999999994,14,8.951818181818181,Monitor,Monitor - No Action
6656-JWRQX,29.82,0.0,0,8.946,Monitor,Monitor - No Action
7909-FIOIY,24.948421052631577,1.4349999999999987,6,8.945526315789472,Monitor,Monitor - No Action
6506-EYCNH,19.584642857142857,2.9433333333333245,13,8.941392857142851,Monitor,Monitor - No Action
7853-OETYL,28.945,0.23000000000000043,1,8.9215,Monitor,Monitor - No Action
1386-ZIKUV,11.737142857142857,7.993333333333332,6,8.917142857142856,Monitor,Monitor - No Action
9626-WEQRM,28.955,0.196666666666669,1,8.9045,Monitor,Monitor - No Action
1760-CAZHT,21.027600000000003,2.4766666666666666,11,8.89428,Monitor,Monitor - No Action
0804-XBFBV,25.164545454545454,1.5566666666666649,4,8.883363636363635,Monitor,Monitor - No Action
2725-KXXWT,29.6,0.0,0,8.88,Monitor,Monitor - No Action
9548-LERKT,19.737083333333334,2.7500000000000107,13,8.871125000000006,Monitor,Monitor - No Action
2732-ISEZX,12.2,8.016666666666666,4,8.87,Monitor,Monitor - No Action
5215-LNLDJ,24.807142857142857,1.7100000000000009,4,8.868142857142857,Monitor,Monitor - No Action
2933-FILNV,19.855,4.684999999999999,1,8.867499999999998,Monitor,Monitor - No Action
8966-OIQHG,20.724545454545453,2.7350000000000065,10,8.858363636363638,Monitor,Monitor - No Action
7328-OWMOM,20.12741935483871,2.6899999999999977,12,8.85222580645161,Monitor,Monitor - No Action
6806-YDEUL,11.961666666666666,7.933333333333334,5,8.8485,Monitor,Monitor - No Action
7996-BPXHY,24.89769230769231,1.288333333333334,6,8.842307692307692,Monitor,Monitor - No Action
5960-MVTUK,29.13,0.004999999999999005,1,8.841999999999999,Monitor,Monitor - No Action
1401-FTHFQ,20.196521739130436,2.606666666666669,12,8.822956521739133,Monitor,Monitor - No Action
2017-CCBLH,20.44,3.9733333333333327,3,8.816,Monitor,Monitor - No Action
6100-FJZDG,20.138846153846153,2.4433333333333387,13,8.80765384615385,Monitor,Monitor - No Action
3556-BVQGL,20.0025,2.8433333333333337,11,8.806750000000001,Monitor,Monitor - No Action
6834-NXDCA,23.614615384615384,1.676666666666673,7,8.790384615384617,Monitor,Monitor - No Action
2595-KIWPV,19.75111111111111,2.5999999999999943,13,8.78533333333333,Monitor,Monitor - No Action
0042-JVWOJ,19.427692307692308,2.7433333333333465,13,8.7743076923077,Monitor,Monitor - No Action
3068-OMWZA,29.24,0.0,0,8.771999999999998,Monitor,Monitor - No Action
3801-HMYNL,29.23,0.0,0,8.769,Monitor,Monitor - No Action
5999-LCXAO,29.22,0.0,0,8.766,Monitor,Monitor - No Action
5349-AZPEW,25.32,1.2799999999999976,4,8.764,Monitor,Monitor - No Action
8746-BFOAJ,20.835714285714285,2.123333333333342,12,8.724714285714292,Monitor,Monitor - No Action
1159-WFSGR,20.286875000000002,3.0600000000000023,8,8.722062500000002,Monitor,Monitor - No Action
4083-EUGRJ,19.386666666666667,4.006666666666664,5,8.719999999999999,Monitor,Monitor - No Action
3372-CDXFJ,24.436923076923076,1.3066666666666684,6,8.715076923076923,Monitor,Monitor - No Action
9638-JIQYA,29.035,0.0,0,8.7105,Monitor,Monitor - No Action
0661-KQHNK,16.146666666666665,5.939999999999998,3,8.707999999999998,Monitor,Monitor - No Action
9526-BIHHD,29.02,0.0,0,8.706,Monitor,Monitor - No Action
3012-VFFMN,22.912857142857142,2.379999999999999,4,8.701857142857142,Monitor,Monitor - No Action
3961-SXAXY,28.93,0.0,0,8.679,Monitor,Monitor - No Action
9313-QOLTZ,20.85307692307692,2.0166666666666657,12,8.665923076923075,Monitor,Monitor - No Action
0487-VVUVK,19.3008,2.6083333333333307,13,8.65524,Monitor,Monitor - No Action
7813-TKCVO,20.3475,2.908333333333335,8,8.64925,Monitor,Monitor - No Action
2739-CCZMB,11.873999999999999,7.806666666666667,4,8.6462,Monitor,Monitor - No Action
2030-BTZRO,18.31833333333333,4.7499999999999964,3,8.645499999999998,Monitor,Monitor - No Action
9027-YFHQJ,25.16857142857143,1.1333333333333329,4,8.630571428571429,Monitor,Monitor - No Action
6164-HXUGH,18.871666666666666,4.61333333333333,2,8.629499999999997,Monitor,Monitor - No Action
5876-QMYLD,20.264347826086954,2.403333333333336,11,8.621304347826086,Monitor,Monitor - No Action
5702-SKUOB,13.7225,7.1566666666666645,2,8.610749999999998,Monitor,Monitor - No Action
2233-FAGXV,25.374000000000002,1.476666666666663,1,8.598199999999999,Monitor,Monitor - No Action
2805-AUFQN,19.7212,2.7783333333333253,10,8.583359999999995,Monitor,Monitor - No Action
3538-WZPHD,15.916666666666666,5.9833333333333325,2,8.564999999999998,Monitor,Monitor - No Action
1089-XZWHH,19.6975,2.2500000000000036,13,8.559250000000002,Monitor,Monitor - No Action
2495-TTHBQ,15.787500000000001,6.026666666666667,2,8.552249999999999,Monitor,Monitor - No Action
6877-TJMBR,28.45,0.0,0,8.535,Monitor,Monitor - No Action
7244-KXYZN,20.41,2.4966666666666697,9,8.521000000000003,Monitor,Monitor - No Action
2387-KDZQY,20.294117647058822,2.3866666666666703,10,8.520235294117649,Monitor,Monitor - No Action
2320-TZRRH,19.268,2.3766666666666687,13,8.506400000000001,Monitor,Monitor - No Action
9575-IWCAZ,25.275000000000002,1.038333333333341,3,8.505500000000005,Monitor,Monitor - No Action
2159-TURXX,12.016,7.5,4,8.504800000000001,Monitor,Monitor - No Action
1431-CYWMH,19.126363636363635,2.7350000000000065,11,8.478909090909093,Monitor,Monitor - No Action
5914-GXMDA,19.114375,2.396666666666679,13,8.472312500000008,Monitor,Monitor - No Action
6230-BSUXY,28.24,0.0,0,8.472,Monitor,Monitor - No Action
9617-UDPEU,19.446363636363635,2.5383333333333304,11,8.456909090909088,Monitor,Monitor - No Action
1222-LRYKO,26.191666666666666,0.4800000000000004,3,8.445500000000001,Monitor,Monitor - No Action
0164-XAIRP,19.326666666666668,2.5683333333333245,11,8.438999999999995,Monitor,Monitor - No Action
8194-PEEBY,19.94125,2.240000000000002,11,8.426375000000002,Monitor,Monitor - No Action
8246-SHFGA,21.264705882352942,2.3900000000000006,6,8.413411764705883,Monitor,Monitor - No Action
1496-GGSUK,28.0,0.0,0,8.4,Monitor,Monitor - No Action
2013-SGDXK,27.99,0.0,0,8.396999999999998,Monitor,Monitor - No Action
2592-SEIFQ,21.44666666666667,3.0733333333333306,1,8.377999999999998,Monitor,Monitor - No Action
1998-VHJHK,19.114444444444445,2.396666666666661,12,8.37233333333333,Monitor,Monitor - No Action
9534-NSXEM,20.425384615384612,2.230000000000011,9,8.36561538461539,Monitor,Monitor - No Action
6131-IUNXN,20.198947368421052,2.331666666666667,9,8.358684210526315,Monitor,Monitor - No Action
0495-RVCBF,27.86,0.0,0,8.357999999999999,Monitor,Monitor - No Action
6698-OXETB,20.19,2.610000000000003,7,8.323000000000002,Monitor,Monitor - No Action
9019-QVLZD,27.74,0.0,0,8.322,Monitor,Monitor - No Action
7089-RKVSZ,24.45125,0.9499999999999993,4,8.305375,Monitor,Monitor - No Action
3523-BRGUW,19.358076923076922,2.4833333333333343,10,8.297423076923078,Monitor,Monitor - No Action
6696-YDAYZ,20.514375,2.2300000000000004,8,8.292312500000001,Monitor,Monitor - No Action
7632-YUTXB,20.0308,2.298333333333339,9,8.288240000000002,Monitor,Monitor - No Action
9124-LHCJQ,27.6,0.0,0,8.28,Monitor,Monitor - No Action
1285-OKIPP,27.58,0.0,0,8.274,Monitor,Monitor - No Action
8937-RDTHP,27.45,0.0,0,8.235,Monitor,Monitor - No Action
1009-IRMNA,22.75857142857143,1.8100000000000023,3,8.21357142857143,Monitor,Monitor - No Action
1561-BWHIN,19.74684210526316,2.474999999999998,8,8.209052631578947,Monitor,Monitor - No Action
6082-GLJIX,19.174444444444443,2.5883333333333276,9,8.205333333333328,Monitor,Monitor - No Action
0742-NXBGR,27.31,0.0,0,8.193,Monitor,Monitor - No Action
3363-EWLGO,11.766,7.1,4,8.1898,Monitor,Monitor - No Action
4018-KJYUY,20.24590909090909,2.026666666666671,9,8.18977272727273,Monitor,Monitor - No Action
1038-RQOST,20.377894736842105,1.6050000000000075,11,8.176368421052636,Monitor,Monitor - No Action
3530-VWVGU,19.794545454545457,1.8950000000000031,11,8.175363636363638,Monitor,Monitor - No Action
9300-RENDD,27.25,0.0,0,8.174999999999999,Monitor,Monitor - No Action
8999-EXMNO,20.003684210526316,1.7866666666666724,11,8.173105263157899,Monitor,Monitor - No Action
8779-YIQQA,19.62333333333333,2.309999999999995,9,8.172999999999996,Monitor,Monitor - No Action
9986-BONCE,12.195,7.020000000000001,3,8.1705,Monitor,Monitor - No Action
5494-HECPR,27.19,0.0,0,8.157,Monitor,Monitor - No Action
4614-NUVZD,27.12,0.0,0,8.136,Monitor,Monitor - No Action
9467-ROOLM,19.075599999999998,2.188333333333329,11,8.135679999999997,Monitor,Monitor - No Action
7047-YXDMZ,20.044285714285714,1.6966666666666654,11,8.131285714285713,Monitor,Monitor - No Action
2788-CJQAQ,19.512307692307694,2.440000000000005,8,8.11769230769231,Monitor,Monitor - No Action
7609-NRNCA,19.46294117647059,1.9600000000000009,11,8.114882352941176,Monitor,Monitor - No Action
0268-QKIWO,20.896666666666665,2.875,1,8.094,Monitor,Monitor - No Action
3283-WCWXT,24.845,0.5500000000000078,3,8.083500000000004,Monitor,Monitor - No Action
9367-OIUXP,11.9475,6.99,3,8.07825,Monitor,Monitor - No Action
3345-JHUEO,11.737499999999999,7.07,3,8.06325,Monitor,Monitor - No Action
7137-NAXML,20.274347826086956,1.798333333333332,9,8.061304347826086,Monitor,Monitor - No Action
3178-CIFOT,19.523913043478263,2.003333333333334,10,8.059173913043479,Monitor,Monitor - No Action
0829-DDVLK,20.055999999999997,2.223333333333329,7,8.050799999999995,Monitor,Monitor - No Action
2777-PHDEI,26.79,0.0,0,8.036999999999999,Monitor,Monitor - No Action
5960-WPXQM,26.78,0.0,0,8.034,Monitor,Monitor - No Action
8499-BRXTD,20.229444444444443,1.5366666666666617,10,7.99083333333333,Monitor,Monitor - No Action
4396-KLSEH,11.59,7.0,3,7.976999999999999,Monitor,Monitor - No Action
2080-SRCDE,26.58,0.0,0,7.973999999999999,Monitor,Monitor - No Action
4804-NCPET,20.239473684210527,1.499999999999993,10,7.971842105263153,Monitor,Monitor - No Action
8969-PRHFK,19.417777777777776,2.2433333333333287,8,7.971333333333329,Monitor,Monitor - No Action
9967-ATRFS,19.680526315789475,1.9300000000000104,9,7.962157894736849,Monitor,Monitor - No Action
1237-WIYYZ,19.50888888888889,2.3416666666666686,7,7.957666666666668,Monitor,Monitor - No Action
7595-EUIVN,26.48,0.0,0,7.944,Monitor,Monitor - No Action
2332-EFBJY,19.8075,2.000000000000007,8,7.942250000000004,Monitor,Monitor - No Action
9391-TTOYH,19.471739130434784,1.9799999999999969,9,7.929521739130434,Monitor,Monitor - No Action
8138-EALND,19.863999999999997,2.2699999999999996,6,7.921199999999999,Monitor,Monitor - No Action
2342-CKIAO,15.03,5.51,1,7.914999999999999,Monitor,Monitor - No Action
7219-TLZHO,12.1025,6.636666666666665,3,7.912749999999998,Monitor,Monitor - No Action
8735-NBLWT,20.60111111111111,1.880000000000006,6,7.908333333333337,Monitor,Monitor - No Action
7369-TRPFD,18.67684210526316,2.1700000000000017,10,7.905052631578949,Monitor,Monitor - No Action
5480-HPRRX,25.040000000000003,0.47499999999999787,1,7.8969999999999985,Monitor,Monitor - No Action
9945-PSVIP,18.6576,1.9966666666666661,11,7.89528,Monitor,Monitor - No Action
5777-ZPQNC,20.36916666666667,1.6400000000000006,8,7.89475,Monitor,Monitor - No Action
0323-XWWTN,26.30333333333333,0.0,0,7.890999999999999,Monitor,Monitor - No Action
9847-HNVGP,20.016470588235293,1.6166666666666671,9,7.874941176470589,Monitor,Monitor - No Action
1336-EZFZY,22.6525,1.4549999999999947,2,7.868749999999997,Monitor,Monitor - No Action
3985-HOYPM,19.404615384615383,1.5783333333333402,11,7.868384615384619,Monitor,Monitor - No Action
9743-DQKQW,24.643333333333334,0.456666666666667,2,7.867,Monitor,Monitor - No Action
4030-VPZBD,15.48,5.199999999999999,1,7.863999999999999,Monitor,Monitor - No Action
6372-RFVNS,26.2,0.0,0,7.859999999999999,Monitor,Monitor - No Action
1448-PWKYE,26.19,0.0,0,7.857,Monitor,Monitor - No Action
3266-FTKHB,19.064705882352943,1.8883333333333354,10,7.8524117647058835,Monitor,Monitor - No Action
2868-MZAGQ,26.14,0.0,0,7.842,Monitor,Monitor - No Action
5834-ASPWA,26.13,0.0,0,7.8389999999999995,Monitor,Monitor - No Action
0612-RTZZA,26.12,0.0,0,7.836,Monitor,Monitor - No Action
2592-YKDIF,26.09,0.0,0,7.827,Monitor,Monitor - No Action
8143-ETQTI,19.703478260869566,1.8566666666666727,8,7.825043478260873,Monitor,Monitor - No Action
5619-XZZKR,11.535,6.766666666666666,3,7.8205,Monitor,Monitor - No Action
8263-JQAIK,24.505000000000003,0.6149999999999984,1,7.820499999999999,Monitor,Monitor - No Action
0661-XEYAN,26.06,0.0,0,7.818,Monitor,Monitor - No Action
3011-WQKSZ,20.026315789473685,1.6700000000000017,8,7.8098947368421054,Monitor,Monitor - No Action
3082-WQRVY,19.787857142857142,1.9533333333333296,7,7.80835714285714,Monitor,Monitor - No Action
3318-ISQFQ,19.363999999999997,1.8266666666666715,9,7.805200000000002,Monitor,Monitor - No Action
4116-IQRFR,23.695,0.6600000000000001,3,7.8045,Monitor,Monitor - No Action
5047-LHVLY,26.0,0.0,0,7.8,Monitor,Monitor - No Action
9907-SWKKF,25.98,0.0,0,7.794,Monitor,Monitor - No Action
1329-VHWNP,24.48428571428571,0.41166666666666174,2,7.79228571428571,Monitor,Monitor - No Action
9929-PLVPA,12.004999999999999,6.433333333333332,3,7.761499999999999,Monitor,Monitor - No Action
4195-NZGTA,25.85,0.0,0,7.755,Monitor,Monitor - No Action
6040-CGACY,20.044666666666668,1.5666666666666629,8,7.753399999999997,Monitor,Monitor - No Action
4729-XKASR,25.81,0.0,0,7.742999999999999,Monitor,Monitor - No Action
6260-XLACS,11.5,6.653333333333332,3,7.741999999999998,Monitor,Monitor - No Action
1761-AEZZR,25.79,0.0,0,7.736999999999999,Monitor,Monitor - No Action
3682-YEUWS,24.451999999999998,0.16666666666666785,3,7.7356,Monitor,Monitor - No Action
0231-LXVAP,25.75,0.0,0,7.725,Monitor,Monitor - No Action
9885-CSMWE,25.75,0.0,0,7.725,Monitor,Monitor - No Action
3865-ZFZIB,19.419473684210526,1.663333333333327,9,7.723842105263154,Monitor,Monitor - No Action
9940-RHLFB,25.74,0.0,0,7.7219999999999995,Monitor,Monitor - No Action
2712-SYWAY,25.69,0.0,0,7.707,Monitor,Monitor - No Action
1057-FOGLZ,19.77111111111111,1.7866666666666688,7,7.703333333333334,Monitor,Monitor - No Action
8410-BGQXN,15.565,4.711666666666666,2,7.6964999999999995,Monitor,Monitor - No Action
8896-BQTTI,25.64,0.0,0,7.692,Monitor,Monitor - No Action
3181-MIZBN,19.574375,2.0266666666666673,6,7.6883125,Monitor,Monitor - No Action
1245-HARPS,20.610000000000003,1.341666666666665,7,7.688,Monitor,Monitor - No Action
5261-QSHQM,23.9375,0.5000000000000036,2,7.681250000000002,Monitor,Monitor - No Action
0486-LGCCH,19.62,1.9800000000000004,6,7.6739999999999995,Monitor,Monitor - No Action
5167-GBFRE,25.1725,0.023333333333333428,1,7.665749999999999,Monitor,Monitor - No Action
5077-DXTCG,25.54,0.0,0,7.661999999999999,Monitor,Monitor - No Action
5356-RHIPP,25.53,0.0,0,7.659,Monitor,Monitor - No Action
7343-EOBEU,13.266666666666666,5.773333333333333,2,7.643999999999999,Monitor,Monitor - No Action
2138-VFAPZ,19.821428571428573,1.6499999999999986,7,7.636428571428572,Monitor,Monitor - No Action
3627-FHKBK,25.39,0.0,0,7.617,Monitor,Monitor - No Action
2514-GINMM,25.39,0.0,0,7.617,Monitor,Monitor - No Action
4877-EVATK,25.32,0.0,0,7.596,Monitor,Monitor - No Action
6158-HDPXZ,25.3,0.0,0,7.59,Monitor,Monitor - No Action
2371-JUNGC,20.36090909090909,1.6216666666666661,5,7.581272727272727,Monitor,Monitor - No Action
5577-OTWWW,19.644000000000002,1.3116666666666674,9,7.580200000000001,Monitor,Monitor - No Action
